usage_id,customer_id,month,data_used_gb,calls_minutes,texts_sent,revenue
U0001535,VZ000303,2024-03,38.38,663,4097,45
U0001536,VZ000193,2024-03,28.06,1678,4159,45
U0001537,VZ000230,2024-03,58.78,431,3888,70
U0001538,VZ000105,2024-03,29.58,1481,3075,40
U0001539,VZ000226,2024-03,30.27,859,969,40
U0001540,VZ000388,2024-03,5.59,492,1365,70
U0001541,VZ000169,2024-03,42.0,1659,4697,55
U0001542,VZ000444,2024-03,16.79,1035,3603,45
U0001543,VZ000251,2024-03,43.02,1656,2090,40
U0001544,VZ000353,2024-03,10.86,273,4719,55
U0001545,VZ000129,2024-03,41.05,1963,3309,45
U0001546,VZ000335,2024-03,8.76,1767,3974,40
U0001547,VZ000466,2024-03,29.65,554,697,70
U0001548,VZ000301,2024-03,1.57,1776,2039,45
U0001549,VZ000261,2024-03,15.59,1058,2248,45
U0001550,VZ000061,2024-03,18.34,776,656,70
U0001551,VZ000167,2024-03,29.66,1375,1640,55
U0001552,VZ000484,2024-03,13.34,1011,529,40
U0001553,VZ000097,2024-03,49.4,445,974,40
U0001554,VZ000414,2024-03,39.05,1562,621,40
U0001555,VZ000379,2024-03,8.43,1951,2298,55
U0001556,VZ000214,2024-03,7.15,984,2669,40
U0001557,VZ000248,2024-03,43.18,919,2261,40
U0001558,VZ000354,2024-03,3.38,1422,4785,45
U0001559,VZ000071,2024-03,33.3,2000,4886,40
U0001560,VZ000406,2024-03,49.42,1993,1920,40
U0001561,VZ000149,2024-03,32.81,1096,3468,70
U0001562,VZ000350,2024-03,16.19,893,2585,70
U0001563,VZ000162,2024-03,50.85,158,3548,70
U0001564,VZ000153,2024-03,17.08,1082,4377,55
U0001565,VZ000165,2024-03,54.14,1723,3414,40
U0001566,VZ000130,2024-03,49.75,940,2077,70
U0001567,VZ000471,2024-03,56.7,1556,519,55
U0001568,VZ000450,2024-03,18.35,1753,4939,45
U0001569,VZ000314,2024-03,13.28,211,4956,70
U0001570,VZ000175,2024-03,4.02,585,3701,70
U0001571,VZ000446,2024-03,13.82,144,3472,55
U0001572,VZ000283,2024-03,19.64,613,979,55
U0001573,VZ000010,2024-03,46.08,1321,3382,70
U0001574,VZ000171,2024-03,31.48,735,1529,45
U0001575,VZ000500,2024-03,51.13,534,1210,55
U0001576,VZ000355,2024-03,25.72,405,3283,40
U0001577,VZ000201,2024-03,48.3,1898,3634,40
U0001578,VZ000103,2024-03,45.74,1118,3240,40
U0001579,VZ000495,2024-03,53.83,1497,2114,55
U0001580,VZ000289,2024-03,45.71,1254,3096,55
U0001581,VZ000192,2024-03,27.27,604,4703,45
U0001582,VZ000302,2024-03,12.88,1636,2145,40
U0001583,VZ000037,2024-03,43.49,788,1242,70
U0001584,VZ000173,2024-03,59.55,337,1133,40
U0001585,VZ000442,2024-03,12.95,744,3011,45
U0001586,VZ000021,2024-03,1.97,199,3102,70
U0001587,VZ000322,2024-03,40.99,349,2687,55
U0001588,VZ000210,2024-03,52.6,1189,4128,45
U0001589,VZ000334,2024-03,39.73,107,2529,45
U0001590,VZ000258,2024-03,52.12,124,2469,40
U0001591,VZ000381,2024-03,19.11,1455,619,45
U0001592,VZ000190,2024-03,8.27,1013,1282,45
U0001593,VZ000345,2024-03,16.87,558,2694,55
U0001594,VZ000146,2024-03,52.43,926,3421,40
U0001595,VZ000209,2024-03,6.92,1097,4033,45
U0001596,VZ000102,2024-03,37.75,1028,4718,70
U0001597,VZ000150,2024-03,46.92,1213,1811,70
U0001598,VZ000212,2024-03,4.06,105,1432,40
U0001599,VZ000238,2024-03,27.2,1777,2804,45
U0001600,VZ000361,2024-04,55.38,490,1658,70
U0001601,VZ000235,2024-04,23.2,235,1189,45
U0001602,VZ000391,2024-04,43.33,1721,3642,70
U0001603,VZ000416,2024-04,51.04,1417,3390,40
U0001604,VZ000420,2024-04,17.73,1977,3761,45
U0001605,VZ000327,2024-04,50.25,124,3853,45
U0001606,VZ000429,2024-04,17.84,576,1492,45
U0001607,VZ000186,2024-04,27.18,1065,3000,40
U0001608,VZ000142,2024-04,48.18,1498,2221,45
U0001609,VZ000283,2024-04,23.27,1867,696,55
U0001610,VZ000364,2024-04,19.75,1339,2200,45
U0001611,VZ000132,2024-04,4.55,1019,3545,40
U0001612,VZ000400,2024-04,57.13,1385,4941,70
U0001613,VZ000347,2024-04,33.14,1624,2539,70
U0001614,VZ000243,2024-04,28.5,705,2614,45
U0001615,VZ000238,2024-04,45.66,1844,2505,45
U0001616,VZ000490,2024-04,59.18,1899,3415,45
U0001617,VZ000313,2024-04,2.43,673,2180,70
U0001618,VZ000407,2024-04,38.19,1121,3548,55
U0001619,VZ000380,2024-04,35.3,1994,3734,70
U0001620,VZ000225,2024-04,28.18,1018,947,70
U0001621,VZ000383,2024-04,15.75,305,3182,55
U0001622,VZ000191,2024-04,47.53,899,1473,55
U0001623,VZ000440,2024-04,48.74,828,1602,45
U0001624,VZ000432,2024-04,34.83,1070,3688,70
U0001625,VZ000241,2024-04,56.19,926,1148,40
U0001626,VZ000285,2024-04,15.88,849,3439,55
U0001627,VZ000209,2024-04,52.26,1725,1104,45
U0001628,VZ000124,2024-04,56.53,385,2382,70
U0001629,VZ000486,2024-04,11.74,1217,1514,55
U0001630,VZ000334,2024-04,14.39,1424,2486,45
U0001631,VZ000024,2024-04,39.71,955,1168,40
U0001632,VZ000078,2024-04,25.71,1664,2549,55
U0001633,VZ000462,2024-04,22.08,1721,608,45
U0001634,VZ000131,2024-04,32.04,829,1439,70
U0001635,VZ000470,2024-04,16.9,1938,4801,55
U0001636,VZ000446,2024-04,51.34,848,2761,55
U0001637,VZ000198,2024-04,47.67,177,4699,70
U0001638,VZ000431,2024-04,45.42,2000,4035,40
U0001639,VZ000367,2024-04,15.56,987,1212,45
U0001640,VZ000130,2024-04,33.69,588,754,70
U0001641,VZ000121,2024-04,12.81,888,1744,45
U0001642,VZ000237,2024-04,9.22,1741,4489,40
U0001643,VZ000481,2024-04,34.6,153,2477,55
U0001644,VZ000118,2024-04,12.73,1812,4330,40
U0001645,VZ000039,2024-04,49.75,1137,4412,70
U0001646,VZ000278,2024-04,18.59,814,1371,40
U0001647,VZ000369,2024-04,14.08,768,1379,55
U0001648,VZ000019,2024-04,11.03,696,2203,45
U0001649,VZ000268,2024-04,3.83,1559,2258,45
U0001650,VZ000158,2024-04,55.19,778,4442,40
U0001651,VZ000258,2024-04,24.33,1049,4334,40
U0001652,VZ000153,2024-04,43.35,1290,4620,55
U0001653,VZ000259,2024-04,22.51,562,1251,55
U0001654,VZ000261,2024-04,22.14,744,764,45
U0001655,VZ000443,2024-04,18.04,654,944,40
U0001656,VZ000430,2024-04,44.82,1992,3972,55
U0001657,VZ000338,2024-04,23.97,1212,4981,40
U0001658,VZ000026,2024-04,19.59,1523,3922,40
U0001659,VZ000040,2024-04,7.07,130,1463,70
U0001660,VZ000177,2024-04,47.08,487,1577,45
U0001661,VZ000128,2024-04,21.1,1100,4816,45
U0001662,VZ000426,2024-04,24.75,1360,783,70
U0001663,VZ000249,2024-04,39.84,1339,610,55
U0001664,VZ000294,2024-04,54.13,1188,3089,40
U0001665,VZ000326,2024-04,20.12,544,3945,40
U0001666,VZ000174,2024-04,54.26,1125,4006,70
U0001667,VZ000307,2024-04,12.77,1157,4643,45
U0001668,VZ000151,2024-04,34.45,200,662,40
U0001669,VZ000471,2024-04,33.62,1198,2860,55
U0001670,VZ000308,2024-04,47.19,136,1254,45
U0001671,VZ000449,2024-04,1.81,205,4427,45
U0001672,VZ000016,2024-04,58.32,1852,2281,45
U0001673,VZ000434,2024-04,41.93,274,4508,70
U0001674,VZ000376,2024-04,41.93,1616,4370,40
U0001675,VZ000094,2024-04,47.54,1630,2509,70
U0001676,VZ000135,2024-04,56.98,1456,3171,40
U0001677,VZ000413,2024-04,45.37,716,1827,55
U0001678,VZ000144,2024-04,11.14,1813,824,45
U0001679,VZ000148,2024-04,23.45,1656,2998,45
U0001680,VZ000159,2024-04,8.59,128,559,55
U0001681,VZ000392,2024-04,51.97,1354,3534,45
U0001682,VZ000215,2024-04,7.21,283,3126,55
U0001683,VZ000224,2024-04,58.84,534,4495,55
U0001684,VZ000349,2024-04,14.75,1472,4720,45
U0001685,VZ000220,2024-04,34.21,1550,2029,70
U0001686,VZ000415,2024-04,53.62,1849,944,45
U0001687,VZ000112,2024-04,46.55,919,972,55
U0001688,VZ000201,2024-04,13.83,1290,3036,40
U0001689,VZ000087,2024-04,34.92,1953,660,55
U0001690,VZ000114,2024-04,54.98,1631,2335,40
U0001691,VZ000219,2024-04,50.2,1931,2540,45
U0001692,VZ000344,2024-04,12.88,527,1654,70
U0001693,VZ000444,2024-04,16.83,654,2854,45
U0001694,VZ000164,2024-04,39.06,1045,3168,55
U0001695,VZ000216,2024-04,42.85,886,3373,70
U0001696,VZ000357,2024-04,4.89,1135,1745,55
U0001697,VZ000047,2024-04,10.99,329,3871,40
U0001698,VZ000200,2024-04,5.87,1710,1498,45
U0001699,VZ000316,2024-04,39.36,951,4643,55
U0001700,VZ000402,2024-04,27.91,1651,3416,55
U0001701,VZ000070,2024-04,14.09,902,1119,40
U0001702,VZ000071,2024-04,10.4,1929,1758,40
U0001703,VZ000065,2024-04,34.16,526,2714,55
U0001704,VZ000068,2024-04,36.99,615,1701,40
U0001705,VZ000205,2024-04,52.87,1984,2549,70
U0001706,VZ000223,2024-04,2.61,346,4861,55
U0001707,VZ000147,2024-04,13.46,1106,1638,70
U0001708,VZ000352,2024-04,24.42,731,3997,45
U0001709,VZ000154,2024-04,50.97,912,3911,40
U0001710,VZ000229,2024-04,28.21,937,1172,45
U0001711,VZ000180,2024-04,52.11,1970,4501,70
U0001712,VZ000254,2024-04,57.34,608,3058,70
U0001713,VZ000098,2024-04,23.8,1078,4475,70
U0001714,VZ000465,2024-04,50.58,869,1596,45
U0001715,VZ000074,2024-04,32.04,1993,3899,45
U0001716,VZ000396,2024-04,15.2,1296,1110,45
U0001717,VZ000315,2024-04,10.63,627,1470,45
U0001718,VZ000233,2024-04,31.04,1043,510,45
U0001719,VZ000125,2024-04,41.09,1602,2405,45
U0001720,VZ000310,2024-04,34.11,633,3621,40
U0001721,VZ000384,2024-04,28.3,1633,2802,70
U0001722,VZ000398,2024-04,57.07,1171,1896,45
U0001723,VZ000029,2024-04,50.21,1683,2333,55
U0001724,VZ000387,2024-04,33.9,968,904,70
U0001725,VZ000222,2024-04,59.53,952,1507,70
U0001726,VZ000339,2024-04,37.41,1629,3619,70
U0001727,VZ000461,2024-04,25.71,401,4816,45
U0001728,VZ000476,2024-04,10.46,1324,2659,55
U0001729,VZ000314,2024-04,27.21,1473,3526,70
U0001730,VZ000350,2024-04,55.75,571,2504,70
U0001731,VZ000289,2024-04,56.92,1545,1318,55
U0001732,VZ000096,2024-04,50.05,1153,2166,70
U0001733,VZ000311,2024-04,5.91,1476,1887,70
U0001734,VZ000437,2024-04,41.67,625,4790,45
U0001735,VZ000299,2024-04,36.01,415,2566,45
U0001736,VZ000386,2024-04,22.06,771,2661,45
U0001737,VZ000084,2024-04,50.93,1634,4619,70
U0001738,VZ000403,2024-04,21.95,1578,830,70
U0001739,VZ000428,2024-04,50.07,218,4725,70
U0001740,VZ000312,2024-04,14.62,1709,2047,70
U0001741,VZ000414,2024-04,8.68,1585,2960,40
U0001742,VZ000017,2024-04,43.68,1872,2451,70
U0001743,VZ000336,2024-04,10.05,1698,567,45
U0001744,VZ000058,2024-04,53.25,1680,2602,40
U0001745,VZ000266,2024-04,6.64,1184,2568,55
U0001746,VZ000052,2024-04,39.41,407,3656,45
U0001747,VZ000213,2024-04,7.37,1477,1195,55
U0001748,VZ000390,2024-04,41.37,245,3340,40
U0001749,VZ000167,2024-04,43.34,498,1709,55
U0001750,VZ000448,2024-04,47.67,1000,3694,40
U0001751,VZ000182,2024-04,6.21,1194,3178,40
U0001752,VZ000328,2024-04,34.42,1409,1727,55
U0001753,VZ000265,2024-04,7.96,1979,3509,40
U0001754,VZ000474,2024-04,7.98,963,4388,70
U0001755,VZ000478,2024-04,37.6,650,3157,45
U0001756,VZ000499,2024-04,20.71,988,4698,70
U0001757,VZ000342,2024-04,15.91,752,3007,40
U0001758,VZ000397,2024-04,26.96,1078,1427,45
U0001759,VZ000066,2024-04,24.88,373,2103,70
U0001760,VZ000337,2024-04,13.51,857,4252,70
U0001761,VZ000290,2024-04,19.73,782,701,55
U0001762,VZ000441,2024-04,25.04,335,3619,55
U0001763,VZ000500,2024-04,29.1,1376,2330,55
U0001764,VZ000217,2024-04,7.33,1960,2794,45
U0001765,VZ000196,2024-04,1.01,1091,4768,45
U0001766,VZ000279,2024-04,44.55,1322,1179,40
U0001767,VZ000422,2024-04,20.2,785,4756,55
U0001768,VZ000433,2024-04,30.64,193,660,40
U0001769,VZ000192,2024-04,7.5,1590,2254,45
U0001770,VZ000393,2024-04,50.95,1862,529,45
U0001771,VZ000172,2024-04,40.96,1096,4678,45
U0001772,VZ000382,2024-04,6.55,1487,4411,40
U0001773,VZ000284,2024-04,36.11,554,4055,40
U0001774,VZ000139,2024-04,58.34,1406,4909,70
U0001775,VZ000185,2024-04,21.48,714,3542,45
U0001776,VZ000085,2024-04,29.52,217,1819,55
U0001777,VZ000006,2024-04,21.8,486,2433,55
U0001778,VZ000119,2024-04,11.11,1576,4029,70
U0001779,VZ000272,2024-04,26.4,204,3033,45
U0001780,VZ000491,2024-04,34.87,582,3360,55
U0001781,VZ000348,2024-04,16.95,1994,894,45
U0001782,VZ000195,2024-04,5.39,1969,2959,40
U0001783,VZ000373,2024-04,15.77,1014,1503,45
U0001784,VZ000345,2024-04,7.2,517,756,55
U0001785,VZ000184,2024-04,19.44,877,624,45
U0001786,VZ000445,2024-04,15.76,1163,1307,55
U0001787,VZ000189,2024-04,30.36,1586,3340,55
U0001788,VZ000082,2024-04,16.88,955,1824,40
U0001789,VZ000271,2024-04,9.2,1424,1033,40
U0001790,VZ000447,2024-04,28.89,1324,4453,40
U0001791,VZ000408,2024-04,42.7,580,4054,45
U0001792,VZ000244,2024-04,38.77,1991,4253,45
U0001793,VZ000138,2024-04,15.61,801,3491,45
U0001794,VZ000496,2024-04,13.4,1276,1860,55
U0001795,VZ000032,2024-04,26.29,1344,4326,55
U0001796,VZ000451,2024-04,31.23,595,4203,45
U0001797,VZ000406,2024-04,35.86,1102,4703,40
U0001798,VZ000228,2024-04,1.08,125,3794,55
U0001799,VZ000105,2024-04,10.76,765,2209,40
U0001800,VZ000333,2024-04,37.92,1949,1308,70
U0001801,VZ000318,2024-04,38.67,1864,2135,45
U0001802,VZ000101,2024-04,40.45,190,1277,45
U0001803,VZ000227,2024-04,12.11,1169,946,40
U0001804,VZ000157,2024-04,16.3,276,2782,45
U0001805,VZ000057,2024-04,58.71,549,2374,45
U0001806,VZ000102,2024-04,17.32,416,1939,70
U0001807,VZ000401,2024-04,44.76,772,1879,70
U0001808,VZ000427,2024-04,49.06,1808,804,55
U0001809,VZ000319,2024-04,41.58,1866,1733,40
U0001810,VZ000036,2024-04,7.5,466,2324,55
U0001811,VZ000214,2024-04,14.74,1349,2657,40
U0001812,VZ000473,2024-04,46.75,1573,4985,55
U0001813,VZ000046,2024-04,2.66,1759,4454,40
U0001814,VZ000251,2024-04,35.2,1963,642,40
U0001815,VZ000363,2024-04,42.81,1330,1045,55
U0001816,VZ000264,2024-04,20.65,1543,814,40
U0001817,VZ000389,2024-04,28.87,1550,4556,70
U0001818,VZ000012,2024-04,1.44,1999,4885,70
U0001819,VZ000263,2024-04,31.01,581,2899,55
U0001820,VZ000458,2024-04,6.3,1052,2343,45
U0001821,VZ000260,2024-04,42.17,479,888,55
U0001822,VZ000298,2024-04,9.26,1227,3453,55
U0001823,VZ000293,2024-04,14.84,282,1595,55
U0001824,VZ000394,2024-04,13.83,602,3214,55
U0001825,VZ000477,2024-04,45.92,1691,4006,55
U0001826,VZ000280,2024-04,10.85,1950,4314,55
U0001827,VZ000025,2024-04,52.04,1385,4424,55
U0001828,VZ000206,2024-04,38.13,1250,698,70
U0001829,VZ000086,2024-04,16.06,934,1525,55
U0001830,VZ000275,2024-04,47.88,1779,1486,40
U0001831,VZ000218,2024-04,5.59,349,3863,70
U0001832,VZ000236,2024-04,42.95,1083,1620,70
U0001833,VZ000067,2024-04,30.61,760,3255,40
U0001834,VZ000004,2024-04,56.15,1939,1665,45
U0001835,VZ000439,2024-04,48.57,1727,501,70
U0001836,VZ000022,2024-04,18.12,1183,3899,70
U0001837,VZ000332,2024-04,52.64,1898,3911,55
U0001838,VZ000011,2024-04,47.14,1749,4130,55
U0001839,VZ000028,2024-04,15.91,1725,4411,45
U0001840,VZ000116,2024-04,18.74,1371,4435,45
U0001841,VZ000459,2024-04,49.74,1117,2412,70
U0001842,VZ000088,2024-04,25.5,1850,4725,70
U0001843,VZ000358,2024-04,32.22,271,2086,40
U0001844,VZ000450,2024-04,59.72,1440,2976,45
U0001845,VZ000484,2024-04,53.01,228,4923,40
U0001846,VZ000113,2024-04,28.96,1284,2182,40
U0001847,VZ000317,2024-04,5.4,1299,4717,70
U0001848,VZ000464,2024-04,24.57,277,4988,45
U0001849,VZ000207,2024-04,37.12,1592,3981,45
U0001850,VZ000252,2024-04,56.2,1832,2218,40
U0001851,VZ000330,2024-04,40.26,751,3774,70
U0001852,VZ000129,2024-04,3.0,891,2984,45
U0001853,VZ000257,2024-04,14.17,874,3293,45
U0001854,VZ000335,2024-04,36.01,1181,883,40
U0001855,VZ000340,2024-04,17.98,1653,4425,45
U0001856,VZ000107,2024-04,46.55,1568,2391,40
U0001857,VZ000005,2024-04,48.9,237,4895,55
U0001858,VZ000325,2024-04,29.81,1038,1039,70
U0001859,VZ000232,2024-04,52.26,1331,2653,70
U0001860,VZ000090,2024-04,56.75,466,3497,70
U0001861,VZ000267,2024-04,23.12,660,2593,40
U0001862,VZ000487,2024-04,40.32,383,2000,70
U0001863,VZ000020,2024-04,33.26,635,1528,40
U0001864,VZ000202,2024-04,23.13,1040,1557,45
U0001865,VZ000140,2024-04,9.96,1292,3455,45
U0001866,VZ000239,2024-04,42.94,1387,2629,40
U0001867,VZ000240,2024-04,26.28,1542,810,55
U0001868,VZ000175,2024-04,44.85,127,4033,70
U0001869,VZ000099,2024-04,10.92,1125,4298,45
U0001870,VZ000385,2024-04,22.05,756,4658,70
U0001871,VZ000015,2024-04,59.31,839,1293,40
U0001872,VZ000152,2024-04,9.54,1512,4572,45
U0001873,VZ000230,2024-04,19.65,928,966,70
U0001874,VZ000034,2024-04,25.01,967,2491,70
U0001875,VZ000008,2024-04,28.75,1272,2608,70
U0001876,VZ000421,2024-04,58.29,1866,982,40
U0001877,VZ000356,2024-04,42.01,442,2993,70
U0001878,VZ000063,2024-04,22.05,359,4481,40
U0001879,VZ000343,2024-04,21.18,1340,1273,45
U0001880,VZ000492,2024-04,10.73,1327,3734,55
U0001881,VZ000013,2024-04,8.63,1420,3400,45
U0001882,VZ000452,2024-04,40.56,346,1113,45
U0001883,VZ000399,2024-04,42.25,1409,4247,45
U0001884,VZ000436,2024-04,26.73,194,1542,45
U0001885,VZ000176,2024-04,46.26,1338,4187,45
U0001886,VZ000498,2024-04,11.41,579,3086,45
U0001887,VZ000404,2024-04,50.6,1373,2697,70
U0001888,VZ000297,2024-04,21.54,579,3654,70
U0001889,VZ000488,2024-04,20.0,1546,4064,55
U0001890,VZ000320,2024-04,46.43,1185,4535,40
U0001891,VZ000489,2024-04,13.35,405,623,70
U0001892,VZ000277,2024-04,5.46,517,3437,40
U0001893,VZ000062,2024-04,23.75,122,3331,55
U0001894,VZ000190,2024-04,29.32,1665,2646,45
U0001895,VZ000043,2024-04,39.17,1493,2535,40
U0001896,VZ000110,2024-04,22.04,1700,809,70
U0001897,VZ000037,2024-04,8.43,299,2306,70
U0001898,VZ000051,2024-04,54.84,1497,1434,55
U0001899,VZ000372,2024-04,10.63,1722,4684,70
U0001900,VZ000183,2024-04,20.6,1817,1610,70
U0001901,VZ000247,2024-04,40.43,1279,750,55
U0001902,VZ000077,2024-04,50.54,1982,3691,40
U0001903,VZ000187,2024-04,20.34,212,1098,45
U0001904,VZ000117,2024-04,42.74,400,1231,70
U0001905,VZ000210,2024-04,50.19,576,2203,45
U0001906,VZ000395,2024-04,23.52,1434,1300,45
U0001907,VZ000181,2024-04,36.86,1367,4887,45
U0001908,VZ000003,2024-04,35.97,344,3418,40
U0001909,VZ000048,2024-04,59.81,253,4842,70
U0001910,VZ000292,2024-04,23.43,1575,4546,45
U0001911,VZ000145,2024-04,26.53,1409,2052,40
U0001912,VZ000321,2024-04,46.77,153,3292,40
U0001913,VZ000269,2024-04,8.04,1516,2407,70
U0001914,VZ000150,2024-04,2.79,254,1550,70
U0001915,VZ000212,2024-04,51.44,480,3134,40
U0001916,VZ000031,2024-04,10.08,2000,3277,55
U0001917,VZ000136,2024-04,47.34,1064,3270,45
U0001918,VZ000169,2024-04,59.21,1013,687,55
U0001919,VZ000059,2024-04,11.44,1465,4977,55
U0001920,VZ000137,2024-04,41.26,1126,1632,45
U0001921,VZ000417,2024-04,10.69,1572,1765,70
U0001922,VZ000097,2024-04,54.75,1081,2983,40
U0001923,VZ000165,2024-04,15.01,978,1527,40
U0001924,VZ000056,2024-04,40.67,1862,4757,70
U0001925,VZ000143,2024-04,38.39,1928,4514,70
U0001926,VZ000457,2024-04,56.61,1234,1903,45
U0001927,VZ000079,2024-04,24.92,553,569,70
U0001928,VZ000134,2024-04,20.61,925,4485,55
U0001929,VZ000188,2024-04,22.52,1608,3725,45
U0001930,VZ000469,2024-04,26.82,834,2458,40
U0001931,VZ000178,2024-04,8.68,1542,1525,40
U0001932,VZ000435,2024-04,23.25,636,4404,45
U0001933,VZ000092,2024-04,10.56,1408,3088,45
U0001934,VZ000044,2024-04,57.28,500,679,55
U0001935,VZ000208,2024-04,24.04,517,2387,55
U0001936,VZ000197,2024-04,11.42,1810,4242,45
U0001937,VZ000072,2024-04,28.5,1822,3396,45
U0001938,VZ000033,2024-04,40.96,1224,2183,55
U0001939,VZ000300,2024-04,26.84,1869,3423,70
U0001940,VZ000405,2024-04,43.21,779,1735,70
U0001941,VZ000120,2024-04,10.17,794,2278,70
U0001942,VZ000287,2024-04,15.74,1210,2810,40
U0001943,VZ000146,2024-04,59.87,999,617,40
U0001944,VZ000453,2024-04,51.03,1936,4928,70
U0001945,VZ000127,2024-04,56.44,1068,959,45
U0001946,VZ000221,2024-04,56.54,427,1417,55
U0001947,VZ000424,2024-04,16.04,822,2095,40
U0001948,VZ000381,2024-04,39.12,953,4837,45
U0001949,VZ000030,2024-04,42.45,1433,3539,55
U0001950,VZ000231,2024-04,8.18,118,4445,70
U0001951,VZ000106,2024-04,3.24,810,3601,40
U0001952,VZ000014,2024-04,37.69,1726,4387,45
U0001953,VZ000091,2024-04,13.84,654,3924,40
U0001954,VZ000035,2024-04,4.17,1972,1779,55
U0001955,VZ000286,2024-04,14.31,942,4145,70
U0001956,VZ000245,2024-04,52.22,365,801,45
U0001957,VZ000454,2024-04,16.71,1823,4924,40
U0001958,VZ000061,2024-04,1.14,359,830,70
U0001959,VZ000371,2024-04,38.59,1683,4917,40
U0001960,VZ000346,2024-04,48.73,1623,4687,40
U0001961,VZ000250,2024-04,18.08,296,881,40
U0001962,VZ000083,2024-04,20.7,1213,955,55
U0001963,VZ000141,2024-04,21.69,1755,1226,45
U0001964,VZ000161,2024-04,54.78,289,4025,40
U0001965,VZ000038,2024-04,7.69,1709,4175,40
U0001966,VZ000100,2024-04,37.8,574,1196,55
U0001967,VZ000149,2024-04,53.9,539,1526,70
U0001968,VZ000262,2024-04,57.27,837,2272,55
U0001969,VZ000274,2024-04,17.93,1374,2738,45
U0001970,VZ000485,2024-04,42.81,1950,670,45
U0001971,VZ000255,2024-04,24.77,1568,3817,55
U0001972,VZ000166,2024-04,33.91,603,2194,55
U0001973,VZ000093,2024-04,58.75,705,3554,40
U0001974,VZ000253,2024-04,25.48,1112,3772,40
U0001975,VZ000360,2024-04,17.39,384,4622,70
U0001976,VZ000378,2024-04,48.91,1360,2139,40
U0001977,VZ000193,2024-04,19.75,1725,3882,45
U0001978,VZ000303,2024-04,39.79,219,2324,45
U0001979,VZ000133,2024-04,32.63,1346,886,45
U0001980,VZ000023,2024-04,3.84,1020,4976,40
U0001981,VZ000155,2024-04,21.66,151,4467,70
U0001982,VZ000021,2024-04,45.4,958,3198,70
U0001983,VZ000494,2024-04,52.93,1734,3876,45
U0001984,VZ000108,2024-04,10.46,812,2995,70
U0001985,VZ000323,2024-04,37.34,1729,1390,40
U0001986,VZ000080,2024-04,18.88,610,4180,70
U0001987,VZ000295,2024-04,49.89,373,643,55
U0001988,VZ000362,2024-04,22.7,455,2544,45
U0001989,VZ000002,2024-04,23.29,576,2642,40
U0001990,VZ000442,2024-04,25.74,1438,4664,45
U0001991,VZ000089,2024-04,49.64,333,2574,70
U0001992,VZ000073,2024-04,6.27,1182,3325,45
U0001993,VZ000368,2024-04,39.46,333,4539,45
U0001994,VZ000168,2024-04,57.73,1691,1270,45
U0001995,VZ000354,2024-04,3.69,1961,942,45
U0001996,VZ000246,2024-04,49.03,1272,1288,40
U0001997,VZ000054,2024-04,26.59,324,3118,70
U0001998,VZ000412,2024-04,30.57,456,785,40
U0001999,VZ000355,2024-04,25.39,1234,1453,40
U0002000,VZ000265,2024-05,57.13,1343,582,40
U0002001,VZ000250,2024-05,48.92,1573,1832,40
U0002002,VZ000243,2024-05,3.2,352,1379,45
U0002003,VZ000404,2024-05,57.25,796,1740,70
U0002004,VZ000347,2024-05,34.73,365,3004,70
U0002005,VZ000498,2024-05,59.07,1452,3434,45
U0002006,VZ000268,2024-05,23.71,522,3312,45
U0002007,VZ000473,2024-05,41.48,1938,3236,55
U0002008,VZ000350,2024-05,57.21,415,1565,70
U0002009,VZ000085,2024-05,13.47,1578,4815,55
U0002010,VZ000348,2024-05,8.96,1560,4254,45
U0002011,VZ000311,2024-05,18.84,1417,4959,70
U0002012,VZ000082,2024-05,4.94,1405,3918,40
U0002013,VZ000417,2024-05,9.44,1968,4574,70
U0002014,VZ000416,2024-05,41.78,618,4719,40
U0002015,VZ000010,2024-05,12.74,1809,1368,70
U0002016,VZ000472,2024-05,1.36,1143,2138,40
U0002017,VZ000378,2024-05,58.0,146,3130,40
U0002018,VZ000059,2024-05,26.44,1093,3718,55
U0002019,VZ000391,2024-05,34.48,1009,3430,70
U0002020,VZ000033,2024-05,48.65,1645,2734,55
U0002021,VZ000114,2024-05,55.0,695,1698,40
U0002022,VZ000318,2024-05,48.94,1765,1114,45
U0002023,VZ000004,2024-05,50.88,1806,1583,45
U0002024,VZ000173,2024-05,52.37,521,2153,40
U0002025,VZ000321,2024-05,48.82,1775,3757,40
U0002026,VZ000444,2024-05,28.85,1056,1319,45
U0002027,VZ000409,2024-05,45.82,877,3603,70
U0002028,VZ000296,2024-05,41.88,1684,1523,55
U0002029,VZ000241,2024-05,18.59,278,1462,40
U0002030,VZ000294,2024-05,32.15,196,3832,40
U0002031,VZ000449,2024-05,52.41,993,1018,45
U0002032,VZ000242,2024-05,52.07,464,2957,40
U0002033,VZ000212,2024-05,56.96,377,2602,40
U0002034,VZ000400,2024-05,14.5,1696,1895,70
U0002035,VZ000226,2024-05,54.11,1035,4366,40
U0002036,VZ000375,2024-05,57.21,1020,4165,70
U0002037,VZ000336,2024-05,7.51,1893,2262,45
U0002038,VZ000281,2024-05,20.27,283,2402,55
U0002039,VZ000367,2024-05,36.35,1946,3831,45
U0002040,VZ000341,2024-05,8.86,1144,595,55
U0002041,VZ000079,2024-05,23.58,1061,695,70
U0002042,VZ000248,2024-05,57.07,474,716,40
U0002043,VZ000073,2024-05,41.66,305,990,45
